价格,面积,编号,户型,楼层,朝向,位置1,位置2,小区,地铁
1290,13,155687-C,4室1卫,12/33层,南,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
1280,10,153774-B,4室1卫,15/18层,东北,洪山区,关山大道,光谷新世界,地铁：距11号线关山大道站650米
1330,12,156154-C,3室1卫,39/45层,东,江岸区,苗栗路,华润桃源里,地铁：距6号线苗栗路站750米
1550,18,15695-C,3室1卫,25/30层,南,洪山区,光谷软件园,联想江城雅居,"地铁：距2号线,11号线光谷广场站3200米"
1230,24,15417-A,4室1卫,8/13层,南,武昌区,螃蟹岬,星河居,"地铁：距2号线,7号线螃蟹岬站500米"
1120,9,16412-A,3室1卫,16/32层,东,武昌区,新生路,融侨华府,地铁：距5号线新生路站300米
1340,17,16225-A,3室1卫,21/32层,西南,江夏区,秀湖,万科红郡,地铁：距2号线秀湖站1150米
1280,21,16853-A,3室1卫,21/32层,东南,武昌区,湖北大学,三角花园刘家河小区,地铁：距7号线湖北大学站500米
1350,15,16944-B,4室1卫,12/32层,南,洪山区,光谷软件园,融科天域,地铁：距2号线黄龙山路站1800米
1100,8,16662-A,3室1卫,8/18层,南,武昌区,丁字桥路,静安上城,地铁：距11号线丁字桥路站750米
1450,16,16662-B,3室1卫,8/18层,南,武昌区,丁字桥路,静安上城,地铁：距11号线丁字桥路站750米
1000,11,17496-A,4室1卫,2/11层,北,武昌区,徐家棚,佳馨花园一期,"地铁：距5号线,7号线,8号线徐家棚站500米"
1310,12,17897-A,4室1卫,2/13层,南,洪山区,光谷软件园,融科天域,地铁：距2号线黄龙山路站1800米
1080,10,18440-B,4室1卫,1/7层,南,洪山区,光谷广场,紫菘花园,"地铁：距2号线,11号线光谷广场站650米"
1000,13,18254-C,3室1卫,5/7层,北,武昌区,丁字桥路,丁字桥公寓,地铁：距11号线丁字桥路站550米
1020,10,19632-B,4室1卫,12/19层,西北,武昌区,湖北大学,舒苑大厦,地铁：距7号线湖北大学站500米
1300,20,19557-C,4室1卫,20/32层,南,洪山区,光谷广场,金地中心城,地铁：距2号线杨家湾站1250米
1290,14,19275-B,3室1卫,17/18层,西南,武昌区,武昌火车站,凯旋名邸,"地铁：距4号线,7号线,11号线,12号线武昌火车站站850米"
1150,10,19814-C,3室1卫,3/6层,北,洪山区,光谷软件园,芭比伦堡,地铁：距2号线金融港北站1850米
1040,9,21018-C,4室1卫,27/45层,北,武昌区,小龟山,群建星城,"地铁：距2号线,12号线小龟山站250米"
1240,13,27551-C,4室2卫,3/7层,东南,武昌区,梅苑小区,梅苑小区,地铁：距4号线梅苑小区站150米
950,7,28504-A,4室1卫,10/34层,东,武昌区,丁字桥路,百瑞景中央生活区六期,地铁：距11号线丁字桥路站500米
890,9,28314-A,4室1卫,21/34层,北,汉阳区,陶家岭,万科汉阳国际,地铁：距3号线陶家岭站400米
1150,13,27567-C,4室1卫,9/10层,北,洪山区,光谷软件园,云顶居,地铁：距11号线关山大道站2600米
1180,16,32496-A,3室1卫,20/33层,南,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
1130,13,33510-C,4室1卫,14/28层,南,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
1310,15,33134-A,4室1卫,17/40层,北,武昌区,东亭,金沙泊岸,地铁：距4号线东亭站700米
1050,15,33788-D,4室1卫,15/18层,南,洪山区,文昌路,金地格林小城梦茵区,地铁：距8号线文昌路站250米
1120,14,33980-C,3室1卫,3/33层,南,江夏区,光谷火车站,统建天成美景,"地铁：距11号线,2号线光谷火车站站400米"
790,8,34307-B,4室1卫,3/46层,西南,汉阳区,十里铺,纽宾凯都会中心汀澜公馆,地铁：距4号线十里铺站1000米
990,12,35506-A,3室1卫,4/34层,南,汉阳区,港口村,纽宾凯汉city国际社区,地铁：距12号线港口村站300米
990,11,37584-B,4室1卫,21/32层,南,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
1170,12,38536-B,5室1卫,7/52层,北,汉阳区,拦江路,世贸锦绣长江二期,地铁：距4号线拦江路站250米
950,11,39567-A,3室1卫,4/32层,北,汉阳区,王家湾(武汉),阳光城十里新城,"地铁：距3号线,4号线王家湾站550米"
1300,14,39310-A,3室1卫,12/23层,西,武昌区,小龟山,金都华庭,"地铁：距2号线,12号线小龟山站700米"
1550,21,39764-C,4室1卫,9/11层,南,洪山区,平安路,水域天际,地铁：距12号线平安路站600米
1080,18,40779-B,3室1卫,24/28层,西南,汉阳区,龙阳村,知音茶城,地铁：距3号线龙阳村站800米
1060,9,42584-B,4室1卫,2/48层,东南,江汉区,云飞路,中城悦城,地铁：距3号线云飞路站750米
1070,11,41827-B,3室1卫,3/7层,南,江汉区,长港路,阳光花园,"地铁：距2号线,12号线长港路站750米"
950,7,42714-D,5室1卫,5/7层,西,洪山区,光谷大道,金梭花园,地铁：距2号线光谷大道站650米
1180,11,43211-A,4室2卫,2/27层,南,洪山区,马房山,泓悦府,"地铁：距8号线,11号线马房山站700米"
920,8,44095-A,3室1卫,30/32层,东,汉阳区,龙阳村,时代映象,地铁：距3号线龙阳村站400米
1450,21,44290-B,4室1卫,8/12层,南,洪山区,虎泉,学雅芳邻,"地铁：距2号线,11号线虎泉站800米"
1300,17,45059-B,3室1卫,10/30层,南,江夏区,佛祖岭,当代国际城,地铁：距2号线佛祖岭站300米
1120,10,46099-C,3室1卫,7/12层,西,汉阳区,十里铺,阳城景园,地铁：距4号线十里铺站150米
1210,20,48856-D,4室1卫,4/18层,北,洪山区,关山大道,阳光在线二期,地铁：距11号线关山大道站750米
1250,19,50825-D,4室1卫,2/7层,南,洪山区,佳园路,学府佳园,地铁：距2号线佳园路站400米
1600,20,52672-B,5室1卫,11/33层,南,江夏区,佛祖岭,平安光谷春天,地铁：距2号线佛祖岭站400米
1270,10,54287-A,3室1卫,23/28层,南,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
1190,8,57015-D,4室1卫,19/41层,东北,武昌区,小龟山,姚家岭新城,"地铁：距2号线,12号线小龟山站250米"
1010,8,59433-A,4室1卫,20/33层,北,江夏区,湖口,国创光谷上城,地铁：距11号线湖口站200米
930,9,60975-A,4室1卫,5/34层,南,江岸区,罗家庄,金岛御璟世家2期,地铁：距4号线罗家港站7500米
990,11,60831-B,4室1卫,3/7层,南,武昌区,瑞安街,江宏花园a区,地铁：距7号线瑞安街站50米
1050,14,59383-C,3室1卫,24/29层,南,汉阳区,十里铺,汉水尚庭,地铁：距4号线十里铺站500米
1080,21,58989-A,4室1卫,2/18层,南,硚口区,古田三路,融侨锦城,地铁：距1号线古田三路站250米
1180,18,64532-A,3室1卫,27/30层,西,江岸区,惠济二路,圆梦圆国际广场,地铁：距3号线惠济二路站750米
1200,17,66645-C,5室1卫,15/18层,南,汉阳区,七里庙,七里香苑,地铁：距4号线七里庙站200米
740,6,65246-D,4室1卫,11/47层,西,江汉区,汉口火车站,万科汉口传奇悦庭,地铁：距2号线汉口火车站站700米
1080,16,67563-D,4室1卫,33/49层,东南,江汉区,汉口火车站,远洋心汉口御峰,地铁：距2号线汉口火车站站1000米
1310,12,67408-B,3室1卫,18/22层,东北,江岸区,循礼门,赏荷居,"地铁：距1号线,2号线循礼门站850米"
1240,15,70065-B,3室1卫,8/18层,南,江汉区,唐家墩,三金华都,地铁：距6号线唐家墩站650米
1150,17,70329-B,3室1卫,16/23层,南,洪山区,平安路,南湖名都a区,地铁：距12号线平安路站350米
1210,10,72007-A,4室1卫,10/28层,南,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
1920,23,70267-C,5室1卫,32/33层,南,洪山区,光谷广场,光谷中心花园,"地铁：距2号线,11号线光谷广场站250米"
1290,12,70810-C,3室1卫,3/4层,西,江夏区,金融港北,万科城市花园,地铁：距2号线金融港北站1300米
1610,18,71982-A,3室1卫,7/32层,东,江岸区,三阳路,三阳金城,"地铁：距1号线,7号线三阳路站250米"
1310,16,74137-A,2室1卫,4/13层,南,洪山区,洪山区政府,狮城风华新都,地铁：距8号线洪山区政府站750米
940,9,72646-A,3室1卫,15/44层,南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
970,8,72923-C,3室1卫,4/37层,西北,江岸区,罗家庄,翰林紫园,地铁：距3号线罗家庄站350米
970,7,75325-B,5室1卫,28/33层,东,洪山区,光谷广场,光谷中心花园,"地铁：距2号线,11号线光谷广场站250米"
1160,13,73420-C,3室1卫,13/23层,西,江夏区,黄龙山路,城市之光(洪山区),地铁：距2号线黄龙山路站800米
1190,16,74269-C,3室1卫,30/46层,南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
1310,17,71261-D,4室1卫,12/16层,南,洪山区,珞雄路,广厦华庭,地铁：距2号线珞雄路站550米
1390,18,76391-A,3室1卫,14/26层,南,江夏区,佛祖岭,万科魅力之城南区,地铁：距2号线佛祖岭站800米
880,10,74676-A,4室1卫,7/11层,北,江汉区,石桥(武汉),汉口花园淡莲轩,地铁：距6号线石桥站700米
1270,12,76888-A,4室1卫,3/11层,北,洪山区,关山大道,丽岛漫城,地铁：距11号线关山大道站900米
1150,16,80526-A,4室1卫,8/13层,东南,武昌区,徐东,欧洲花园,地铁：距8号线徐东站450米
1160,16,117532-C,3室1卫,5/6层,北,江夏区,佛祖岭,当代卡梅尔小镇,地铁：距2号线佛祖岭站1350米
1550,23,118313-A,4室1卫,7/18层,东南,硚口区,硚口路,东辉花园,地铁：距1号线硚口路站250米
870,8,120443-B,4室1卫,3/32层,北,汉阳区,马鹦路,广电兰亭都荟,地铁：距6号线马鹦路站1100米
1130,12,122228-C,4室1卫,8/11层,南,江夏区,光谷火车站,光谷陆景苑,"地铁：距11号线,2号线光谷火车站站1100米"
1150,9,122794-D,4室1卫,27/32层,南,洪山区,光谷广场,健龙尚谷杰座一期,"地铁：距2号线,11号线光谷广场站650米"
1470,19,128376-C,4室1卫,24/31层,南,洪山区,虎泉,领秀城,"地铁：距2号线,11号线虎泉站750米"
1520,14,128930-B,4室1卫,17/46层,东北,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
890,8,130808-B,4室1卫,4/35层,南,武昌区,徐东,汉飞滨江国际,地铁：距8号线徐东站350米
1340,17,130606-A,4室1卫,41/45层,西南,江岸区,赵家条,金融街壹号,地铁：距3号线赵家条站150米
1290,13,131571-D,4室1卫,4/22层,北,江汉区,唐家墩,中央锦城,地铁：距6号线唐家墩站100米
990,12,131443-D,4室1卫,15/18层,北,洪山区,平安路,南湖名都a区,地铁：距12号线平安路站350米
1490,17,132674-B,4室1卫,42/48层,南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
1070,13,133690-B,4室1卫,2/7层,东南,江汉区,长港路,金色雅园金源苑,"地铁：距2号线,12号线长港路站400米"
1020,8,134451-C,4室1卫,11/32层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
770,8,134027-A,4室1卫,7/11层,东北,汉阳区,陶家岭,南国明珠二期,地铁：距3号线陶家岭站750米
1050,18,134972-A,3室1卫,5/6层,南,洪山区,文昌路,大华南湖公园世家一期,地铁：距8号线文昌路站800米
840,8,136685-D,4室1卫,40/45层,北,硚口区,古田三路,千禧城,地铁：距1号线古田三路站500米
860,8,137390-C,4室1卫,7/33层,北,汉阳区,玉龙路,中国铁建国际城,地铁：距4号线玉龙路站450米
870,9,137229-D,4室1卫,2/7层,西北,洪山区,洪山区政府,三鸿家园,地铁：距8号线洪山区政府站950米
1160,18,136882-D,4室1卫,10/47层,南,硚口区,宗关,中建御景星城,"地铁：距1号线,3号线宗关站750米"
1620,23,137899-C,4室1卫,33/33层,西南,江夏区,湖口,国创光谷上城,地铁：距11号线湖口站200米
1000,9,137951-D,4室1卫,19/33层,北,洪山区,铁机路,东湖景园B区,地铁：距4号线铁机路站600米
1240,10,138492-B,4室1卫,20/33层,北,硚口区,崇仁路,玉带家园,地铁：距1号线崇仁路站500米
1560,20,140213-B,4室1卫,27/32层,南,江夏区,光谷火车站,统建天成美雅,"地铁：距11号线,2号线光谷火车站站400米"
1270,15,141484-A,4室1卫,27/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1190,11,141351-A,4室1卫,20/27层,南,武昌区,丁字桥路,百瑞景中央生活区一期,地铁：距11号线丁字桥路站500米
890,7,145474-A,4室1卫,17/32层,北,洪山区,光谷软件园,名湖豪庭,地铁：
1320,15,145880-A,3室1卫,30/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1630,22,137778-C,5室1卫,5/6层,东南,江夏区,藏龙东街,凤凰花园三期,地铁：距2号线藏龙东街站350米
1310,13,147006-C,4室1卫,8/33层,南,洪山区,杨家湾,金地天悦睿府,地铁：距2号线杨家湾站1250米
1210,13,147635-E,5室2卫,7/11层,北,江夏区,光谷火车站,光谷陆景苑,"地铁：距11号线,2号线光谷火车站站1100米"
1890,34,149848-B,5室1卫,7/33层,南,洪山区,杨家湾,金地天悦睿府,地铁：距2号线杨家湾站1250米
1280,11,150098-A,3室1卫,4/33层,南,洪山区,杨家湾,金地天悦睿府,地铁：距2号线杨家湾站1250米
1620,15,149446-C,4室1卫,7/28层,南,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
1270,15,13900-B,3室1卫,2/6层,南,洪山区,光谷软件园,芭比伦堡,地铁：距2号线金融港北站1850米
1490,28,150489-C,4室1卫,4/6层,西南,洪山区,文昌路,金地格林小城美茵区,地铁：距8号线文昌路站300米
1870,26,155874-C,5室1卫,7/33层,南,洪山区,光谷软件园,长城坐标城,地铁：距2号线黄龙山路站1600米
1080,13,157241-D,5室1卫,28/32层,北,武昌区,小龟山,星海虹城2期,"地铁：距2号线,12号线小龟山站250米"
1280,20,157566-D,4室1卫,19/33层,南,洪山区,关山大道,泷悦华府,地铁：距11号线关山大道站750米
1210,10,157521-B,4室1卫,25/32层,东南,洪山区,光谷广场,新都汇,"地铁：距2号线,11号线光谷广场站500米"
950,10,17309-A,4室1卫,4/5层,北,武昌区,武昌火车站,紫阳村小区,"地铁：距4号线,7号线,11号线,12号线武昌火车站站600米"
1210,10,18624-B,4室1卫,7/11层,北,洪山区,关山大道,保利花园,地铁：距11号线关山大道站300米
1460,20,19280-A,4室1卫,6/11层,南,武昌区,丁字桥路,百瑞景中央生活区-四期,地铁：距11号线丁字桥路站600米
950,9,20680-A,4室1卫,4/7层,北,洪山区,光谷广场,柒零社区,"地铁：距2号线,11号线光谷广场站1350米"
1390,20,19481-A,3室1卫,12/33层,西南,武昌区,徐家棚,团结名居桂园,"地铁：距5号线,7号线,8号线徐家棚站350米"
1360,17,22229-C,3室1卫,2/6层,南,洪山区,关山大道,阳光在线二期,地铁：距11号线关山大道站750米
1270,9,24664-A,4室1卫,5/11层,北,洪山区,光谷软件园,清江山水,地铁：距2号线金融港北站2300米
1150,13,24708-C,3室1卫,4/46层,南,江汉区,唐家墩,顶琇国际城,地铁：距6号线唐家墩站200米
1200,13,24701-A,5室2卫,29/45层,南,武昌区,岳家嘴,楚天都市雅园,地铁：距4号线岳家嘴站400米
1330,13,24129-C,4室1卫,2/6层,西北,江夏区,金融港北,万科城市花园,地铁：距2号线金融港北站1300米
1250,13,29177-C,3室1卫,10/30层,西北,硚口区,武胜路,财富时代,地铁：距6号线武胜路站600米
1120,10,29985-A,4室1卫,25/26层,北,武昌区,秦园路,兴华嘉天下,地铁：距12号线秦园路站550米
1150,13,30677-C,4室1卫,12/41层,南,武昌区,东亭,金沙泊岸,地铁：距4号线东亭站700米
1000,9,30356-A,4室1卫,42/48层,东南,江汉区,汉口火车站,远洋心汉口御峰,地铁：距2号线汉口火车站站1000米
1440,10,32444-C,4室1卫,10/33层,北,江汉区,王家墩东,同城广场,"地铁：距2号线,7号线王家墩东站350米"
1150,13,32450-B,4室1卫,17/27层,东,江汉区,长港路,东方名都,"地铁：距2号线,12号线长港路站800米"
1210,20,33649-D,4室1卫,5/33层,南,汉阳区,玉龙路,王家湾中央生活区,地铁：距4号线玉龙路站400米
1140,12,33980-A,3室1卫,3/33层,南,江夏区,光谷火车站,统建天成美景,"地铁：距11号线,2号线光谷火车站站400米"
880,9,33987-C,3室1卫,29/32层,西,硚口区,古田二路,赛达国际,地铁：距1号线古田二路站350米
1140,10,35107-B,4室1卫,9/11层,北,洪山区,关山大道,保利花园,地铁：距11号线关山大道站300米
970,9,33494-C,4室1卫,2/24层,北,硚口区,古田三路,广电江湾新城,地铁：距1号线古田三路站950米
1140,7,34739-C,4室1卫,3/32层,南,洪山区,光谷软件园,长城坐标城九期,地铁：距2号线黄龙山路站1450米
1420,10,34637-B,3室1卫,22/30层,南,洪山区,光谷软件园,联想江城雅居,"地铁：距2号线,11号线光谷广场站3200米"
1190,15,37547-A,3室1卫,29/45层,南,江汉区,长港路,福星华府东区,"地铁：距2号线,12号线长港路站900米"
840,11,37620-D,4室1卫,23/32层,北,江汉区,长港路,万景橘苑,"地铁：距2号线,12号线长港路站700米"
1120,10,38163-C,5室1卫,21/32层,北,硚口区,古田二路,招商江湾国际,地铁：距1号线古田二路站500米
1590,17,39780-A,3室1卫,27/30层,西南,洪山区,光谷软件园,联想江城雅居,"地铁：距2号线,11号线光谷广场站3200米"
1340,11,40296-B,3室1卫,24/30层,南,洪山区,光谷软件园,联想江城雅居,"地铁：距2号线,11号线光谷广场站3200米"
